-1.732050807569e+00&7&-3.000000
-1.732050807569e+00&6&-1.500000
0.000000000000e+00&4&0.100000
0.000000000000e+00&4&0.200000
0.000000000000e+00&6&0.750000
1.732050807569e+00&5&2.000000
1.732050807569e+00&9&6.000000
-1.732050807569e+00 & 8 & -3.000000 & -1.500000
1.732050807569e+00 & 10 & -1.500000 & 0.100000
0.000000000000e+00 & 4 & 0.100000 & 0.200000
0.000000000000e+00 & 5 & 0.200000 & 0.750000
-1.732050807569e+00 & 10 & 0.750000 & 1.000000
1.732050807569e+00 & 9 & 1.000000 & 2.000000
1.732050807569e+00 & 8 & 2.000000 & 6.000000
